FIPS,fyDeclared,incidentType,count
47015,2021,Tornado,1
47015,2023,Severe Storm,1
47017,2003,Severe Storm,2
47017,2005,Hurricane,1
47017,2006,Severe Storm,1
47017,2010,Severe Storm,1
47017,2011,Severe Storm,2
47017,2014,Severe Ice Storm,1
47017,2014,Severe Storm,1
47017,2020,Biological,2
47017,2020,Severe Storm,1
47017,2020,Tornado,1
47017,2023,Severe Storm,1
47019,2001,Severe Storm,1
47019,2003,Severe Storm,1
47019,2005,Hurricane,1
47019,2005,Severe Storm,1
47019,2019,Flood,1
47019,2020,Biological,2
47021,2000,Severe Storm,1
47021,2003,Severe Storm,1
47021,2005,Hurricane,1
47021,2006,Severe Storm,1
47021,2010,Severe Storm,1
47021,2014,Severe Ice Storm,1
47021,2019,Flood,1
47021,2020,Biological,2
47021,2021,Tornado,1
47021,2022,Tornado,2
47021,2023,Severe Storm,1
47023,2003,Severe Storm,1
47023,2005,Hurricane,1
47023,2009,Severe Storm,1
47023,2010,Severe Storm,1
47023,2011,Severe Storm,2
47023,2020,Biological,2
47025,2002,Severe Storm,1
47025,2003,Severe Storm,1
47025,2005,Hurricane,1
47025,2011,Severe Storm,1
47025,2012,Severe Storm,1
47025,2014,Severe Storm,1
47025,2015,Severe Ice Storm,1
47025,2019,Flood,1
47025,2020,Biological,2
47025,2021,Tornado,1
47027,2002,Severe Storm,1
47027,2005,Hurricane,1
47027,2005,Severe Storm,1
47027,2009,Severe Storm,1
47027,2010,Severe Storm,2
47027,2015,Severe Ice Storm,1
47027,2019,Flood,1
47027,2020,Biological,2
47027,2021,Tornado,1
47027,2023,Severe Storm,1
47029,2001,Severe Storm,1
47029,2002,Severe Storm,1
47029,2003,Severe Storm,1
47029,2005,Hurricane,1
47029,2005,Severe Storm,1
47029,2010,Severe Storm,1
47029,2011,Severe Storm,1
47029,2015,Severe Ice Storm,1
47029,2019,Flood,1
47029,2020,Biological,2
47029,2023,Winter Storm,1
47031,2003,Severe Storm,2
47031,2005,Hurricane,1
47031,2015,Severe Ice Storm,1
47031,2019,Flood,1
47031,2020,Biological,2
47031,2021,Severe Ice Storm,1
47031,2023,Winter Storm,1
47033,2003,Severe Storm,2
47033,2005,Hurricane,1
47033,2010,Severe Storm,1
47033,2011,Severe Storm,2
47033,2020,Biological,2
47033,2022,Severe Storm,1
47033,2023,Severe Storm,1
47035,2002,Severe Storm,1
47035,2003,Severe Storm,3
47035,2005,Hurricane,1
47035,2005,Severe Storm,1
47035,2006,Severe Storm,1
47035,2012,Severe Storm,1
47035,2015,Severe Ice Storm,1
47035,2017,Severe Storm,1
47035,2020,Biological,2
47037,2000,Severe Storm,1
47037,2003,Severe Storm,1
47037,2005,Hurricane,1
47037,2006,Severe Storm,1
47037,2010,Severe Storm,1
47037,2011,Severe Storm,1
47037,2015,Severe Ice Storm,1
47037,2020,Biological,2
47037,2020,Severe Storm,1
47037,2020,Tornado,1
47037,2021,Other,1
47037,2021,Tornado,1
47037,2022,Tornado,1
47037,2023,Severe Storm,1
47037,2023,Winter Storm,1
47039,2002,Severe Storm,1
47039,2003,Severe Storm,2
47039,2005,Hurricane,1
47039,2009,Severe Storm,1
47039,2010,Severe Storm,1
47039,2011,Severe Storm,1
47039,2014,Severe Storm,1
47039,2019,Flood,1
47039,2020,Biological,2
47039,2020,Severe Storm,2
47039,2021,Tornado,1
47039,2022,Tornado,2
47039,2023,Severe Storm,1
47041,2002,Severe Storm,1
47041,2003,Severe Storm,1
47041,2005,Hurricane,1
47041,2010,Severe Storm,1
47041,2012,Severe Storm,1
47041,2015,Severe Ice Storm,1
47041,2019,Flood,1
47041,2020,Biological,2
47041,2021,Severe Ice Storm,1
47043,2002,Severe Storm,1
47043,2003,Severe Storm,1
47043,2005,Hurricane,1
47043,2006,Severe Storm,1
47043,2010,Severe Storm,1
47043,2011,Severe Storm,1
47043,2014,Severe Ice Storm,1
47043,2019,Flood,1
47043,2020,Biological,2
47043,2020,Severe Storm,1
47043,2021,Flood,1
47043,2022,Tornado,2
47043,2023,Severe Storm,1
47045,2003,Severe Storm,1
47045,2005,Hurricane,1
47045,2006,Severe Storm,1
47045,2009,Severe Ice Storm,1
47045,2010,Severe Storm,1
47045,2011,Flood,1
47045,2011,Severe Storm,1
47045,2019,Flood,1
47045,2020,Biological,2
47045,2020,Severe Storm,1
47045,2022,Tornado,2
47047,2003,Severe Storm,2
47047,2005,Hurricane,1
47047,2006,Severe Storm,1
47047,2008,Severe Storm,1
47047,2009,Severe Storm,1
47047,2010,Severe Storm,1
47047,2011,Severe Storm,1
47047,2014,Severe Ice Storm,1
47047,2017,Severe Storm,1
47047,2020,Biological,2
47047,2022,Severe Storm,1
47049,2001,Fire,1
47049,2002,Severe Storm,1
47049,2003,Severe Storm,2
47049,2005,Hurricane,1
47049,2008,Severe Storm,1
47049,2011,Severe Storm,2
47049,2015,Severe Ice Storm,1
47049,2019,Flood,1
47049,2020,Biological,2
47049,2021,Severe Ice Storm,1
47049,2021,Tornado,1
47049,2023,Severe Storm,1
47051,2005,Hurricane,1
47051,2011,Severe Storm,2
47051,2020,Biological,2
47053,2003,Severe Storm,2
47053,2005,Hurricane,1
47053,2006,Severe Storm,1
47053,2010,Severe Storm,1
47053,2011,Severe Storm,2
47053,2014,Severe Storm,1
47053,2019,Flood,1
47053,2020,Biological,2
47053,2022,Tornado,2
47053,2023,Severe Storm,1
47055,2002,Severe Storm,1
47055,2003,Severe Storm,1
47055,2005,Hurricane,1
47055,2005,Severe Storm,1
47055,2010,Severe Storm,1
47055,2011,Severe Storm,1
47055,2014,Severe Storm,1
47055,2015,Severe Ice Storm,1
47055,2019,Flood,1
47055,2020,Biological,2
47055,2023,Severe Storm,2
47057,2001,Fire,1
47057,2002,Severe Storm,1
47057,2003,Severe Storm,1
47057,2005,Hurricane,1
47057,2011,Severe Storm,2
47057,2015,Severe Ice Storm,1
47057,2019,Flood,1
47057,2020,Biological,2
47057,2021,Tornado,1
47059,2001,Severe Storm,1
47059,2005,Hurricane,1
47059,2011,Severe Storm,1
47059,2015,Severe Ice Storm,1
47059,2019,Flood,1
47059,2020,Biological,2
47059,2023,Winter Storm,1
47061,2002,Fire,1
47061,2003,Severe Storm,1
47061,2005,Hurricane,1
47061,2005,Severe Storm,1
47061,2015,Severe Ice Storm,1
47061,2020,Biological,2
47061,2023,Severe Storm,1
47063,2005,Hurricane,1
47063,2015,Severe Ice Storm,1
47063,2019,Flood,1
47063,2020,Biological,2
47065,2003,Severe Storm,1
47065,2005,Hurricane,1
47065,2005,Severe Storm,1
47065,2011,Severe Storm,2
47065,2012,Severe Storm,1
47065,2017,Fire,2
47065,2019,Flood,1
47065,2020,Biological,2
47065,2020,Severe Storm,1
47065,2023,Severe Storm,1
47067,2001,Fire,1
47067,2002,Severe Storm,1
47067,2003,Severe Storm,1
47067,2005,Hurricane,1
47067,2015,Severe Ice Storm,1
47067,2019,Flood,1
47067,2020,Biological,2
47069,2003,Severe Storm,1
47069,2005,Hurricane,1
47069,2010,Severe Storm,1
47069,2011,Severe Storm,1
47069,2015,Severe Ice Storm,1
47069,2020,Biological,2
47069,2021,Tornado,1
47069,2023,Severe Storm,1
47071,2002,Severe Storm,1
47071,2003,Severe Storm,2
47071,2005,Hurricane,1
47071,2008,Severe Storm,1
47071,2010,Severe Storm,2
47071,2011,Severe Storm,1
47071,2015,Severe Ice Storm,1
47071,2019,Flood,1
47071,2020,Biological,2
47071,2020,Severe Storm,2
47071,2023,Severe Storm,2
47073,2001,Fire,1
47073,2002,Severe Storm,1
47073,2005,Hurricane,1
47073,2015,Severe Ice Storm,1
47073,2019,Flood,1
47073,2020,Biological,2
47075,2002,Severe Storm,1
47075,2003,Severe Storm,1
47075,2005,Hurricane,1
47075,2006,Severe Storm,1
47075,2008,Severe Storm,1
47075,2009,Severe Storm,1
47075,2010,Severe Storm,1
47075,2014,Severe Ice Storm,1
47075,2014,Severe Storm,1
47075,2020,Biological,2
47075,2022,Severe Storm,1
47075,2023,Severe Storm,2
47077,2003,Severe Storm,2
47077,2005,Hurricane,1
47077,2010,Severe Storm,1
47077,2011,Severe Storm,4
47077,2020,Biological,2
47077,2020,Severe Storm,2
47077,2021,Tornado,1
47077,2022,Tornado,1
47077,2023,Severe Storm,1
47077,2023,Winter Storm,1
47079,2000,Severe Storm,1
47079,2003,Severe Storm,1
47079,2005,Hurricane,1
47079,2009,Severe Ice Storm,1
47079,2010,Severe Storm,1
47079,2011,Severe Storm,2
47079,2014,Severe Storm,1
47079,2020,Biological,2
47079,2020,Severe Storm,1
47079,2022,Tornado,1
47079,2023,Severe Storm,1
47081,2000,Severe Storm,1
47081,2003,Severe Storm,1
47081,2005,Hurricane,1
47081,2008,Severe Storm,1
47081,2010,Severe Storm,1
47081,2011,Severe Storm,1
47081,2014,Severe Ice Storm,1
47081,2014,Severe Storm,1
47081,2019,Flood,1
47081,2020,Biological,2
47081,2020,Severe Storm,1
47081,2021,Flood,1
47081,2021,Tornado,1
47081,2023,Severe Storm,1
47083,2000,Severe Storm,1
47083,2003,Severe Storm,2
47083,2005,Hurricane,1
47083,2008,Severe Storm,1
47083,2010,Severe Storm,1
47083,2011,Severe Storm,3
47083,2014,Severe Ice Storm,1
47083,2014,Severe Storm,1
47083,2019,Flood,1
47083,2020,Biological,2
47083,2020,Severe Storm,2
47083,2021,Flood,1
47083,2023,Severe Storm,1
47085,2003,Severe Storm,2
47085,2005,Hurricane,1
47085,2009,Severe Storm,1
47085,2010,Severe Storm,1
47085,2011,Severe Storm,3
47085,2019,Flood,1
47085,2020,Biological,2
47085,2020,Severe Storm,2
47085,2021,Flood,1
47085,2023,Severe Storm,1
47087,2000,Severe Storm,1
47087,2002,Severe Storm,1
47087,2003,Severe Storm,2
47087,2005,Hurricane,1
47087,2005,Severe Storm,1
47087,2009,Severe Storm,1
47087,2010,Severe Storm,2
47087,2011,Severe Storm,2
47087,2012,Severe Storm,1
47087,2017,Severe Storm,1
47087,2019,Flood,1
47087,2020,Biological,2
47087,2021,Severe Ice Storm,1
47087,2021,Tornado,1
47087,2023,Severe Storm,1
47089,2003,Severe Storm,1
47089,2005,Hurricane,1
47089,2011,Severe Storm,2
47089,2015,Severe Ice Storm,1
47089,2017,Severe Storm,1
47089,2019,Flood,1
47089,2020,Biological,2
47091,2001,Severe Storm,1
47091,2003,Severe Storm,1
47091,2005,Hurricane,1
47091,2005,Severe Storm,1
47091,2011,Severe Storm,1
47091,2019,Flood,1
47091,2020,Biological,2
47091,2023,Severe Storm,1
47093,2000,Severe Storm,1
47093,2003,Severe Storm,1
47093,2005,Hurricane,1
47093,2011,Severe Storm,2
47093,2015,Severe Ice Storm,1
47093,2017,Severe Storm,1
47093,2019,Flood,1
47093,2020,Biological,2
47093,2023,Winter Storm,1
47095,2000,Severe Storm,1
47095,2003,Severe Storm,1
47095,2005,Hurricane,1
47095,2009,Severe Ice Storm,1
47095,2011,Severe Storm,3
47095,2011,Flood,1
47095,2019,Flood,1
47095,2020,Biological,2
47095,2020,Severe Storm,1
47095,2022,Tornado,2
47095,2023,Severe Storm,1
47097,2002,Severe Storm,1
47097,2003,Severe Storm,2
47097,2005,Hurricane,1
47097,2010,Severe Storm,1
47097,2011,Severe Storm,1
47097,2019,Flood,1
47097,2020,Biological,2
47097,2022,Severe Storm,1
47097,2023,Severe Storm,1
47099,2002,Severe Storm,1
47099,2003,Severe Storm,1
47099,2005,Hurricane,1
47099,2010,Severe Storm,1
47099,2011,Severe Storm,1
47099,2014,Severe Storm,1
47099,2015,Severe Ice Storm,1
47099,2019,Flood,1
47099,2020,Biological,2
47099,2020,Severe Storm,1
47099,2023,Severe Storm,1
47101,2002,Severe Storm,1
47101,2003,Severe Storm,2
47101,2005,Hurricane,1
47101,2008,Severe Storm,1
47101,2010,Severe Storm,1
47101,2011,Severe Storm,1
47101,2014,Severe Storm,1
47101,2019,Flood,1
47101,2020,Biological,2
47101,2020,Severe Storm,1
47101,2023,Severe Storm,2
47103,2002,Severe Storm,1
47103,2003,Severe Storm,1
47103,2005,Hurricane,1
47103,2011,Severe Storm,2
47103,2019,Flood,1
47103,2020,Biological,2
47105,2002,Severe Storm,1
47105,2003,Severe Storm,2
47105,2005,Hurricane,1
47105,2011,Severe Storm,2
47105,2015,Severe Ice Storm,1
47105,2017,Severe Storm,1
47105,2019,Flood,1
47105,2020,Biological,2
47107,2003,Severe Storm,1
47107,2005,Hurricane,1
47107,2009,Severe Storm,1
47107,2011,Severe Storm,1
47107,2012,Severe Storm,1
47107,2015,Severe Ice Storm,1
47107,2020,Biological,2
47109,2002,Severe Storm,1
47109,2005,Hurricane,1
47109,2008,Severe Storm,1
47109,2010,Severe Storm,1
47109,2011,Severe Storm,1
47109,2014,Severe Storm,1
47109,2015,Severe Ice Storm,1
47109,2019,Flood,1
47109,2020,Biological,2
47109,2020,Severe Storm,1
47109,2021,Tornado,1
47109,2023,Severe Storm,1
47111,2002,Severe Storm,1
47111,2003,Severe Storm,1
47111,2005,Hurricane,1
47111,2008,Severe Storm,1
47111,2010,Severe Storm,2
47111,2020,Biological,2
47111,2023,Severe Storm,2
47113,2003,Severe Storm,2
47113,2005,Hurricane,1
47113,2008,Severe Storm,1
47113,2010,Severe Storm,1
47113,2011,Severe Storm,2
47113,2014,Severe Ice Storm,1
47113,2014,Severe Storm,1
47113,2020,Biological,2
47113,2020,Severe Storm,1
47113,2021,Tornado,1
47113,2023,Severe Storm,1
47115,2002,Fire,1
47115,2003,Severe Storm,2
47115,2005,Hurricane,1
47115,2011,Severe Storm,2
47115,2014,Severe Storm,1
47115,2019,Flood,1
47115,2020,Biological,2
47115,2020,Severe Storm,1
47115,2021,Tornado,1
47115,2023,Severe Storm,1
47117,2002,Severe Storm,1
47117,2003,Severe Storm,2
47117,2005,Hurricane,1
47117,2010,Severe Storm,1
47117,2011,Severe Storm,1
47117,2015,Severe Ice Storm,1
47117,2019,Flood,1
47117,2020,Biological,2
47119,2002,Severe Storm,1
47119,2003,Severe Storm,1
47119,2005,Hurricane,1
47119,2006,Severe Storm,1
47119,2010,Severe Storm,1
47119,2014,Severe Storm,1
47119,2020,Biological,2
47119,2020,Severe Storm,1
47119,2021,Tornado,1
47119,2023,Winter Storm,1
47121,2002,Severe Storm,1
47121,2003,Severe Storm,3
47121,2005,Hurricane,1
47121,2005,Severe Storm,1
47121,2015,Severe Ice Storm,1
47121,2020,Biological,2
47121,2023,Severe Storm,1
47123,2003,Severe Storm,1
47123,2005,Hurricane,1
47123,2011,Severe Storm,1
47123,2012,Severe Storm,1
47123,2015,Severe Ice Storm,1
47123,2020,Biological,2
47123,2020,Severe Storm,1
47123,2023,Severe Storm,1
47125,2003,Severe Storm,2
47125,2005,Hurricane,1
47125,2008,Severe Storm,1
47125,2009,Severe Ice Storm,1
47125,2010,Severe Storm,1
47125,2011,Severe Storm,2
47125,2020,Biological,2
47125,2020,Severe Storm,1
47125,2023,Severe Storm,1
47127,2005,Hurricane,1
47127,2011,Severe Storm,2
47127,2014,Severe Storm,1
47127,2015,Severe Ice Storm,1
47127,2019,Flood,1
47127,2020,Biological,2
47127,2021,Severe Ice Storm,1
47127,2021,Tornado,1
47127,2023,Severe Storm,1
47129,2003,Severe Storm,2
47129,2005,Hurricane,1
47129,2011,Severe Storm,1
47129,2015,Severe Ice Storm,1
47129,2017,Severe Storm,1
47129,2019,Flood,1
47129,2020,Biological,2
47129,2023,Severe Storm,1
47131,2000,Severe Storm,1
47131,2003,Severe Storm,1
47131,2005,Hurricane,1
47131,2009,Severe Ice Storm,1
47131,2010,Severe Storm,1
47131,2011,Severe Storm,1
47131,2015,Severe Ice Storm,1
47131,2019,Flood,1
47131,2020,Biological,2
47131,2020,Severe Storm,1
47131,2022,Tornado,2
47131,2023,Severe Storm,1
47133,2002,Severe Storm,1
47133,2005,Hurricane,1
47133,2009,Severe Storm,1
47133,2010,Severe Storm,1
47133,2012,Severe Storm,1
47133,2015,Severe Ice Storm,1
47133,2019,Flood,1
47133,2020,Biological,2
47133,2021,Severe Ice Storm,1
47133,2021,Tornado,1
47135,2000,Severe Storm,1
47135,2003,Severe Storm,1
47135,2005,Hurricane,1
47135,2008,Severe Storm,1
47135,2010,Severe Storm,1
47135,2011,Severe Storm,1
47135,2014,Severe Storm,1
47135,2019,Flood,1
47135,2020,Biological,2
47135,2020,Severe Storm,2
47135,2023,Severe Storm,1
47135,2023,Winter Storm,1
47137,2000,Severe Storm,1
47137,2001,Fire,1
47137,2005,Hurricane,1
47137,2010,Severe Storm,2
47137,2011,Severe Storm,2
47137,2015,Severe Ice Storm,1
47137,2020,Biological,2
47137,2021,Severe Ice Storm,1
47137,2023,Severe Storm,1
47139,2002,Fire,1
47139,2003,Severe Storm,1
47139,2005,Hurricane,1
47139,2005,Severe Storm,1
47139,2011,Severe Storm,1
47139,2012,Severe Storm,1
47139,2020,Biological,2
47139,2020,Severe Storm,1
47139,2023,Severe Storm,1
47141,2005,Hurricane,1
47141,2010,Severe Storm,2
47141,2015,Severe Ice Storm,1
47141,2017,Severe Storm,1
47141,2020,Biological,2
47141,2020,Tornado,1
47141,2021,Severe Ice Storm,1
47141,2023,Winter Storm,1
47143,2002,Fire,1
47143,2003,Severe Storm,2
47143,2005,Hurricane,1
47143,2005,Severe Storm,1
47143,2011,Severe Storm,1
47143,2015,Severe Ice Storm,1
47143,2017,Severe Storm,1
47143,2019,Flood,1
47143,2020,Biological,2
47143,2023,Severe Storm,1
47145,2002,Severe Storm,1
47145,2003,Severe Storm,3
47145,2005,Hurricane,1
47145,2005,Severe Storm,1
47145,2014,Severe Storm,1
47145,2015,Severe Ice Storm,1
47145,2017,Severe Storm,1
47145,2019,Flood,1
47145,2020,Biological,2
47147,2003,Severe Storm,1
47147,2005,Hurricane,1
47147,2010,Severe Storm,1
47147,2019,Flood,1
47147,2020,Biological,2
47147,2023,Severe Storm,1
47149,2003,Severe Storm,2
47149,2005,Hurricane,1
47149,2009,Severe Storm,1
47149,2010,Severe Storm,1
47149,2020,Biological,2
47149,2023,Severe Storm,1
47151,2002,Severe Storm,1
47151,2003,Severe Storm,2
47151,2005,Hurricane,1
47151,2011,Severe Storm,2
47151,2015,Severe Ice Storm,1
47151,2019,Flood,1
47151,2020,Biological,2
47151,2020,Severe Storm,1
47151,2021,Severe Ice Storm,1
47151,2021,Tornado,1
47153,2002,Fire,1
47153,2003,Severe Storm,2
47153,2005,Hurricane,1
47153,2009,Severe Storm,1
47153,2011,Severe Storm,1
47153,2014,Severe Storm,1
47153,2017,Fire,1
47153,2019,Flood,1
47153,2020,Biological,2
47155,2001,Fire,1
47155,2002,Fire,1
47155,2002,Severe Storm,1
47155,2003,Severe Storm,1
47155,2005,Hurricane,1
47155,2015,Severe Ice Storm,1
47155,2017,Fire,2
47155,2017,Severe Storm,1
47155,2019,Flood,1
47155,2020,Biological,2
47157,2001,Severe Storm,1
47157,2003,Severe Storm,2
47157,2005,Hurricane,1
47157,2008,Severe Storm,1
47157,2009,Severe Storm,1
47157,2010,Severe Storm,1
47157,2011,Severe Storm,3
47157,2011,Flood,1
47157,2014,Severe Ice Storm,1
47157,2017,Severe Storm,1
47157,2020,Biological,2
47157,2021,Severe Ice Storm,1
47157,2022,Severe Storm,1
47157,2023,Winter Storm,1
47159,2003,Severe Storm,1
47159,2005,Hurricane,1
47159,2010,Severe Storm,2
47159,2011,Severe Storm,1
47159,2017,Severe Storm,1
47159,2019,Flood,1
47159,2020,Biological,2
47159,2020,Tornado,1
47159,2021,Severe Ice Storm,1
47159,2021,Tornado,1
47161,2000,Severe Storm,1
47161,2003,Severe Storm,2
47161,2005,Hurricane,1
47161,2009,Severe Ice Storm,1
47161,2010,Severe Storm,1
47161,2011,Flood,1
47161,2011,Severe Storm,1
47161,2020,Biological,2
47161,2022,Tornado,2
47161,2023,Severe Storm,1
47163,2005,Hurricane,1
47163,2011,Severe Storm,1
47163,2020,Biological,2
47165,2003,Severe Storm,2
47165,2005,Hurricane,1
47165,2006,Severe Storm,1
47165,2008,Severe Storm,1
47165,2010,Severe Storm,1
47165,2011,Severe Storm,1
47165,2020,Biological,2
47165,2022,Tornado,1
47165,2023,Severe Storm,1
47167,2003,Severe Storm,2
47167,2005,Hurricane,1
47167,2008,Severe Storm,1
47167,2010,Severe Storm,1
47167,2011,Severe Storm,1
47167,2014,Severe Ice Storm,1
47167,2014,Severe Storm,1
47167,2019,Flood,1
47167,2020,Biological,2
47167,2022,Severe Storm,1
47167,2023,Severe Storm,2
47169,2003,Severe Storm,1
47169,2005,Hurricane,1
47169,2008,Severe Storm,1
47169,2010,Severe Storm,1
47169,2020,Biological,2
47171,2001,Severe Storm,1
47171,2005,Hurricane,1
47171,2005,Severe Storm,1
47171,2019,Flood,1
47171,2020,Biological,2
47171,2020,Severe Storm,1
47173,2001,Severe Storm,1
47173,2003,Severe Storm,1
47173,2005,Hurricane,1
47173,2011,Severe Storm,1
47173,2019,Flood,1
47173,2020,Biological,2
47175,2002,Severe Storm,1
47175,2003,Severe Storm,2
47175,2005,Hurricane,1
47175,2015,Severe Ice Storm,1
47175,2019,Flood,1
47175,2020,Biological,2
47177,2002,Severe Storm,1
47177,2003,Severe Storm,2
47177,2005,Hurricane,1
47177,2006,Severe Storm,1
47177,2015,Severe Ice Storm,1
47177,2019,Flood,1
47177,2020,Biological,2
47179,2001,Severe Storm,1
47179,2005,Hurricane,1
47179,2011,Severe Storm,1
47179,2020,Biological,2
47179,2020,Severe Storm,1
47179,2023,Winter Storm,1
47181,2002,Severe Storm,1
47181,2003,Severe Storm,1
47181,2005,Hurricane,1
47181,2008,Severe Storm,1
47181,2009,Severe Storm,1
47181,2010,Severe Storm,2
47181,2011,Severe Storm,1
47181,2015,Severe Ice Storm,1
47181,2019,Flood,1
47181,2020,Biological,2
47181,2020,Severe Storm,1
47181,2021,Tornado,1
47181,2023,Severe Storm,2
47183,2000,Severe Storm,1
47183,2003,Severe Storm,1
47183,2005,Hurricane,1
47183,2006,Severe Storm,1
47183,2009,Severe Ice Storm,1
47183,2011,Severe Storm,2
47183,2014,Severe Storm,1
47183,2020,Biological,2
47183,2020,Severe Storm,1
47183,2022,Tornado,2
47183,2022,Severe Storm,1
47185,2003,Severe Storm,1
47185,2005,Hurricane,1
47185,2015,Severe Ice Storm,1
47185,2020,Biological,2
47185,2023,Severe Storm,1
47187,2003,Severe Storm,1
47187,2005,Hurricane,1
47187,2008,Severe Storm,1
47187,2010,Severe Storm,1
47187,2020,Biological,2
47187,2021,Tornado,1
47189,2003,Severe Storm,1
47189,2005,Hurricane,1
47189,2010,Severe Storm,1
47189,2020,Biological,2
47189,2020,Tornado,1
47189,2021,Tornado,1
47189,2022,Tornado,1
48000,2005,Hurricane,1
48000,2009,Fire,2
48000,2020,Biological,7
48001,2001,Coastal Storm,1
48001,2003,Other,1
48001,2005,Hurricane,3
48001,2006,Fire,1
48001,2007,Severe Storm,1
48001,2008,Hurricane,2
48001,2008,Fire,1
48001,2011,Fire,2
48001,2016,Flood,1
48001,2020,Biological,2
48001,2020,Hurricane,1
48001,2021,Severe Ice Storm,2
48001,2023,Winter Storm,1
48003,2003,Other,1
48003,2005,Hurricane,3
48003,2006,Fire,1
48003,2008,Fire,3
48003,2011,Fire,1
48003,2020,Biological,2
48003,2021,Severe Ice Storm,2
48005,2001,Coastal Storm,1
48005,2003,Other,1
48005,2005,Hurricane,3
48005,2006,Fire,1
48005,2008,Hurricane,3
48005,2015,Severe Storm,1
48005,2016,Flood,1
48005,2020,Biological,2
48005,2020,Hurricane,1
48005,2021,Severe Ice Storm,2
48007,2003,Hurricane,1
48007,2003,Severe Storm,1
48007,2005,Hurricane,3
48007,2006,Fire,1
48007,2007,Hurricane,1
48007,2008,Hurricane,4
48007,2008,Fire,1
48007,2009,Fire,1
48007,2010,Hurricane,1
48007,2017,Hurricane,1
48007,2020,Biological,2
48007,2020,Hurricane,2
48007,2021,Severe Ice Storm,2
48009,2005,Hurricane,3
48009,2006,Fire,1
48009,2007,Severe Storm,1
48009,2008,Fire,2
48009,2008,Hurricane,1
48009,2011,Fire,2
48009,2015,Severe Storm,1
48009,2019,Flood,1
48009,2020,Biological,2
48009,2021,Severe Ice Storm,2
48011,2001,Severe Ice Storm,1
48011,2005,Hurricane,3
48011,2006,Fire,1
48011,2008,Fire,1
48011,2011,Fire,1
48011,2020,Biological,2
48011,2021,Severe Ice Storm,2
48013,2002,Flood,1
48013,2003,Hurricane,1
48013,2005,Hurricane,3
48013,2006,Fire,1
48013,2007,Severe Storm,2
48013,2008,Fire,1
48013,2010,Hurricane,1
