web-scraper-order,web-scraper-start-url,type
"1687171567-338","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (11)  Nature:  NJBiz —  Amid review of portfolio, B&G plans to sell Back to Nature to Barilla  Core Scientific:  Coin Telegraph —  Stock price for troubled Bitcoin miner Core Scientific surges 200%  Pinterest:  The Information —  Pinterest Stock Prospects Hinge on ex-Googler’s Shopping Plans  Knowde:  substack.com —  Knowde: The Central Knowledge Node of Chemicals  Floating Point Group:  PRNewswire —  Floating Point Group earns SOC 2 certification and engages Certik for cybersecurity audit  Bright:  Refresh Miami —  Brightline Aventura, Boca stations to open next week. And what about Orlando?  GitHub  Security Week —  GitHub Announces Free Secret Scanning, Mandatory 2FA  Paypers —  GitHub partners WeChat to improve user privacy  Flytrex:  Forbes —  Top 5 Transportation Technology Trends For 2023  Cofactor Genomics:  BioWorld Financial Watch —  Cofactor Genomics expands PREDAPT study to NSCLC  Tia:  PRNewswire —  THE SWISS HELVETIA FUND, INC. ANNOUNCES 2023 REPURCHASE PROGRAM  Maude:  POPSUGAR Love & Sex —  Maude Burn No. 1 Massage Candle Show All"
"1687171567-339","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Thursday, December 15, 2022"
"1687171567-340","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (9)  Core Scientific  Pulse 2.0 —  Why The Core Scientific (CORZ) Stock Surged 72%  Pulse 2.0 —  Why The Core Scientific (CORZ) Skyrocketed 69.72%  Rev:  Business Journals —  Year in Review: The Valley's top hotel sales of 2022  Tyro Payments:  Finextra Research —  Westpac calls off Tyro Payments acquisition  GitHub  TechCrunch —  GitHub brings free secret scanning to all public repos  The GitHub Blog —  Leaked a secret? Check your GitHub alerts…for free  The GitHub Blog —  GitHub Advanced Security customers can now push protect their custom patterns  Maude:  The Kit —  Chic Sex Toys and Accessories That Make Excellent Gifts  Bright:  Business Journals —  Brightline to begin service at Boca Raton and Aventura stations  Flexion:  Cision —  Flexion launches Kiss of War from tap4fun  Pure Storage:  PRNewswire —  Superna Appoints Alex Hesterberg as Chief Executive Officer  Enfuce:  Fintech Finance —  FF AWARDS: Enfuce Winners of the Biggest Wow Moment in Mobile Payments Show All"
"1687171567-341","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Wednesday, December 14, 2022"
"1687171567-342","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (11)  Rev  Benzinga —  REV Clocks 6% Revenue Growth In Q4 Amid Macro Headwinds  SalesTech Star —  Rev’s New Event-based Exegraphics Provide Powerful Timely Insights for Fueling B2B Sales  Brightside Health:  MedCity News —  Brightside Health Unveils New Program To Battle Suicide Epidemic  Rockset:  Tech Republic —  Rockset releases connector for Amazon MSK, optimizing real-time streaming analytics  Core Scientific:  coindesk.com —  Bitcoin Miner Core Scientific's Lender Wants to Give Miner $72M to Avoid Bankruptcy  Cofactor Genomics:  BioSpace —  Cofactor Genomics Opens Enrollment for Non-small Cell Lung Cancer Study of OncoPrism Predictive Diagnostic Assay  Pulsara:  EIN News —  Pulsara and Beyond Lucid Technologies Announce Interoperability Partnership  Zomato:  YourStory.com —  New speciality of Zomato’s Hyperpure  Nature  Business Journals —  Maker of Nature's Own, Tastykake acquires western bakery  Spinal Cord Journal —  Nature’s 10  Tyro Payments:  PYMNTS.com —  Australia’s Westpac Banking and Tyro Payments End Acquisition Talks  Maude:  Forbes —  VC Identifies Market Opportunities In The Women’s Health And Wellness Space  GitHub  The GitHub Blog —  Raising the bar for software security: next steps for GitHub.com 2FA  Anchor —  Open Source at GitHub with Abigail Cabunoc Mayes and Naytri Sramek - Episode002 Show All"
"1687171567-343","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Tuesday, December 13, 2022"
"1687171567-344","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (11)  Oscar Health:  FierceHealthcare —  Oscar Health to temporarily stop accepting new members in Florida  TDengine:  PR Newswire —  TDengine Achieves Rapid Growth in 2022, Drives 200% Increase in Customer Adoption  GitHub:  Hackaday —  Push ESP32 Over The Air Updates From GitHub  Pinterest  Benzinga —  What 10 Analyst Ratings Have To Say About Pinterest  barrons.com —  Stocks Moving the Most Today: Moderna, Pinterest, Trimble, and More  Business Journals —  Pinterest stock buoyed by investor Piper Sandler's revised outlook  Marketwatch —  Pinterest stock rises after upgrade: ‘The lows are likely already in’ barrons.com —  Pinterest Stock Surged. An Analyst Sees a Rebound Ahead. Benzinga —  Why Pinterest Stock Is Trading Higher Today 3 More Articles  Flytrex:  Food Logistics —  The Demand for Delivery is Diminishing as Food Prices Skyrocket  Flexion:  Cision —  Flexion Mobile’s CFO buys shares for SEK 3.1m  3D Cloud by Marxent:  PR Newswire —  AI/ML Tech Product Leader Kris Petersen Joins 3D Cloud by Marxent as CPO  Celsius Network:  Crunchbase News —  Web3 Weekly: Funding To Crypto Startups Plummets To Lowest Level Since Late 2020  Stellar Health:  PRNewswire —  Stellar Health Appoints Sales Leader Adam Gail as Chief Revenue Officer  DataCamp:  KDnuggets —  Experience the Joy of Data with DataCamp  Core Scientific:  Globe Newswire —  NASDAQ: CORZ Lawsuit Alert: Investors with substantial Losses with of Core Scientific, Inc. (NASDAQ: CORZ) shares should contact the Shareholders Foundation Show All"
"1687171567-345","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Monday, December 12, 2022"
"1687171567-346","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (4)  GitHub  WinBeta —  GitHub releases AI powered Copilot for Business at $19/mo  Graphics.social —  Tonight's hyperfixation is pasting old code I have on GitHub that I don't really remember and have  Oscar Health:  Modern Healthcare —  Oscar Health pauses exchange sign-ups in Florida, its largest market  Tyro Payments  Sydney Morning Herald —  Westpac ends takeover talks with Cannon-Brookes backed Tyro Payments  Australian Financial Review —  Aware Super bolsters Potentia’s Tyro Payments bid, requested DD to Jan 31  DISQO:  PRNewswire —  DISQO RELEASES INDUSTRY-FIRST FULL-FUNNEL NORMATIVE BENCHMARKS FOR SOCIAL MEDIA CAMPAIGNS"
"1687171567-347","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Sunday, December 11, 2022"
"1687171567-348","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (2)  LeapMind:  LeapMind inc. —  12月から始まるGoogleのスタートアップ支援プログラム 「Google for Startups International Sales Academy」に参加  Maude:  First For Women —  26 Best Sex Toys For Women Who Have Never Bought Adult Toys Before"
"1687171567-349","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Friday, December 9, 2022"
"1687171567-350","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (8)  NewsBreak:  NewsBreak Original —  Tech Entrepreneur Promises Lifetime Help and Support for Veterans and Government Officials  Tia:  Yorkshire Post Business —  Marketing agency TIA reaches £1m turnover as client demand surges for Leeds firm  DISQO  Adweek Online —  Revolving Door Roster Updates: Assembly, Disqo, Mother & More  Digiday —  Disqo report: Take social more seriously when you don’t have dollars to waste  GitHub:  ComputerWeekly.com —  Iranian APT seen exploiting GitHub repository as C2 mechanism  Maude:  Forbes —  5 Best Libido Gummies That Actually Work  Enfuce:  Crowdfund Insider —  OKQ8 Teams Up with European Card Issuing, Processing Platform Enfuce  Robocorp:  PRNewswire —  Robocorp Awarded World Finance Innovation Award  DataCamp:  Tech Times —  DataCamp Vs. Codecademy: Which Is Better to Learn Data Skills? Show All"
"1687171567-351","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Thursday, December 8, 2022"
"1687171567-352","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) UPWARD raised an undisclosed amount  / Non Equity Assistance from Google for Startups News (8)  Terran Orbital:  SpaceNews.com —  Terran Orbital creates new business unit to produce imaging satellites  Celsius Network:  Crunchbase News —  Value Vaporized From The Unicorn Board With FTX Collapse  Peach Finance:  GlobalFinTechSeries —  Peach Finance Joins Mastercard Engage Partner Network to Help Lenders Develop Installments Solutions  GitHub  GeekWire —  Tech Moves: GitHub hires chief product officer; ex-RealSelf leader joins Oggvo; ex-Adaptive CFO lands at Capella Space  TechCrunch —  GitHub launches Copilot for business plan as legal questions remain unresolved  Otonomo:  Coverager - Insurance news and insights —  Otonomo partners with Renault Group  DigitalOcean  Benzinga —  DigitalOcean's 30%-Plus Revenue Growth & 20% FCF Margin Attainable In CY24, Analyst Says  Business Wire —  Amid Uncertain Economic Forecast DigitalOcean Report Finds SMBs are Optimistic  AVIA:  PRNewswire —  m.Care Named to AVIA Connect's Top 10 Virtual Visits Companies  Maude:  Well+Good —  18 Last-Minute, Feel-Good Gifts You Can Still Get at Nordstrom for Under $75 Show All"
"1687171567-353","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Wednesday, December 7, 2022"
"1687171567-354","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (10)  Rockset:  Silicon Angle —  Rockset’s real-time analytics database seeks to solve data challenges in the cloud  Pure Storage:  Silicon Angle —  New report from Pure Storage suggests sustainability is a top priority for companies globally  Pinterest  GlobalFinTechSeries —  Pinterest Announces Partnership with Elliott Investment Management  CNBC —  Stocks making the biggest moves premarket: Campbell Soup, Pinterest, Toll Brothers and others  Adweek Online —  Airy Styles, ‘Hipstoric’ Homes Highlight Trends in Pinterest Predicts 2023  Pinterest Newsroom —  Pinterest announces its Pinterest Predicts 2023 report to reveal the trends that Pinterest believes will rise next year Business Journals —  Pinterest shrinks San Francisco office footprint 2 More Articles  GitHub  The GitHub Blog —  GitHub Copilot is generally available for businesses  Reseller News —  GitHub bolsters NPM access control  Maude  Vice —  18 Thoughtful Gifts To Bring To A Dinner Party (That Aren't Wine)  Vanity Fair —  63 Best Gifts for Women to Give and Receive This Holiday Season  Unnati:  Entrackr —  Unnati Agri’s revenue crosses Rs 150 Cr in FY22  Ouster  Benzinga —  Analyst Ratings for Ouster  Benzinga —  What 4 Analyst Ratings Have To Say About Ouster  Ghost Autonomy:  MotorTrend —  Exclusive: Why Ghost Is the Biggest Player in Autonomy You’ve Never Heard Of  Celsius Network:  Crunchbase News —  How VCs Invest In Crypto Will Be Changed By FTX’s Spectacular Fall  Nature:  Media Post —  Nature's Bounty Selects Terri & Sandy As AOR Show All"
"1687171567-355","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Tuesday, December 6, 2022"
"1687171567-356","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Acquisition (1) Haulio acquired Logol for an undisclosed amount  News (6)  Perfect:  Pulse 2.0 —  Perfect (PERF) Stock Increased Over 9%: Details  Pinterest  MarketWatch —  Pinterest is the latest social-media company to cut staff  Benzinga —  Pinterest Stock Is Popping After Hours: What's Going On?  The Drum —  Amplify illustrates how ‘It’s different here’ at Pinterest  Wall Street Journal —  Pinterest Adds Elliott Executive to Its Board Yahoo! News —  Pinterest reaches deal with activist Elliott; Steinberg to join board 2 More Articles  Maude:  SELF —  93 Creative, Thoughtful Gifts for People Who Have Everything  Violet:  Sci-Tech Daresbury —  Sci-Tech Daresbury celebrates status as science and technology powerhouse as Violet buildings approach capacity  Haulio:  DealStreetAsia —  Temasek-backed Singapore logistics firm Haulio buys Indonesian peer Logol  Artist Growth:  Canadian News Wire —  Artist Growth and Payfare Announce Partnership to Launch First-of-its-Kind Digital Banking App for the Creator Economy Show All"
"1687171567-357","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Monday, December 5, 2022"
"1687171567-358","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (4)  Pinterest  Social Media Today —  Pinterest is Hosting a Creative Tips and Insights Event This Week  The Information —  Pinterest, Grin Add to Creator Economy Layoffs  Zomato:  Business Wire India —  Zomato Chooses Konnect Insights to Boost Its Customer Experience Strategy  Nature:  McKinsey & Company —  Nature in the balance: What companies can do to restore natural capital  Okta  techinvestornews.com —  Why Amazon, Okta, and Roku Stocks All Slumped Monday  Pulse 2.0 —  Okta (OKTA) Stock Could Hit $85: Analyst"
"1687171567-359","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Saturday, December 3, 2022"
"1687171567-360","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (1)  Maude:  WIRED —  You Should Be Using More Lube"
"1687171567-361","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Friday, December 2, 2022"
